date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:40:04	1735/1735	---M--	200	added ('OK')	image/png	etag:%2296772d771b191caebef8f77f654d2c6c%22	https://demo.hasthemes.com/brook-preview/img/clint/social-2.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/clint/social-2.png	(from https://demo.hasthemes.com/brook-preview/index-revolutionary.html)
14:40:04	1950/1950	---M--	200	added ('OK')	image/png	etag:%22d8a8b269496f45b9c5db2d3bbb814827%22	https://demo.hasthemes.com/brook-preview/img/clint/social-3.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/clint/social-3.png	(from https://demo.hasthemes.com/brook-preview/index-revolutionary.html)
14:40:04	1725/1725	---M--	200	added ('OK')	image/png	etag:%22cb8a7add3f560768c86b47c5a9cf5025%22	https://demo.hasthemes.com/brook-preview/img/clint/social-4.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/clint/social-4.png	(from https://demo.hasthemes.com/brook-preview/index-revolutionary.html)
14:40:04	18753/18753	---M--	200	added ('OK')	image/jpeg	etag:%229ad9f4c4f00e840fa81b92afa98d2c47%22	https://demo.hasthemes.com/brook-preview/img/instagram/instagram-1/instagram-md-1.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/instagram/instagram-1/instagram-md-1.jpg	(from https://demo.hasthemes.com/brook-preview/index-revolutionary.html)
14:40:05	48454/48454	---M--	200	added ('OK')	image/jpeg	etag:%2280e085db565822b22443d5c5df060245%22	https://demo.hasthemes.com/brook-preview/img/instagram/instagram-1/instagram-md-2.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/instagram/instagram-1/instagram-md-2.jpg	(from https://demo.hasthemes.com/brook-preview/index-revolutionary.html)
14:40:05	13511/13511	---M--	200	added ('OK')	image/jpeg	etag:%222ab0656f5cf083cbae557a9a6007969a%22	https://demo.hasthemes.com/brook-preview/img/instagram/instagram-1/instagram-md-3.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/instagram/instagram-1/instagram-md-3.jpg	(from https://demo.hasthemes.com/brook-preview/index-revolutionary.html)
14:40:05	48179/48179	---M--	200	added ('OK')	image/jpeg	etag:%226029088e7c60312f0aeaaa8424c66bc0%22	https://demo.hasthemes.com/brook-preview/img/instagram/instagram-1/instagram-md-4.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/instagram/instagram-1/instagram-md-4.jpg	(from https://demo.hasthemes.com/brook-preview/index-revolutionary.html)
14:40:05	4244/4244	---M--	200	added ('OK')	image/jpeg	etag:%22e590e1769c129dc79f8a1581084a24ba%22	https://demo.hasthemes.com/brook-preview/img/instagram/instagram-1/instagram-md-5.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/instagram/instagram-1/instagram-md-5.jpg	(from https://demo.hasthemes.com/brook-preview/index-revolutionary.html)
14:40:06	47577/47577	---M--	200	added ('OK')	image/jpeg	etag:%22a4cb2c08ebeab1f26be6454babfb9f7a%22	https://demo.hasthemes.com/brook-preview/img/instagram/instagram-1/instagram-md-6.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/instagram/instagram-1/instagram-md-6.jpg	(from https://demo.hasthemes.com/brook-preview/index-revolutionary.html)
14:40:07	18059/18059	---M--	200	added ('OK')	image/jpeg	etag:%22dda29fe7608461a7f8f3e1b945963da2%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/has-center-1.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/has-center-1.jpg	(from https://demo.hasthemes.com/brook-preview/index-creative-portfolio.html)
14:40:07	30040/30040	---M--	200	added ('OK')	image/jpeg	etag:%22ed349c0a57cca7d27d1e8f07f1db12b7%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/has-center-2.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/has-center-2.jpg	(from https://demo.hasthemes.com/brook-preview/index-creative-portfolio.html)
14:40:08	25001/25001	---M--	200	added ('OK')	image/jpeg	etag:%22ed97df4bcd9b29e287f095e6fe505b93%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/has-center-3.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/has-center-3.jpg	(from https://demo.hasthemes.com/brook-preview/index-creative-portfolio.html)
14:40:09	22713/22713	---M--	200	added ('OK')	image/jpeg	etag:%22f9a8d3d9e90a3c4aa3cf8b1a7551ba21%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/has-center-4.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/has-center-4.jpg	(from https://demo.hasthemes.com/brook-preview/index-creative-portfolio.html)
14:40:09	13847/13847	---M--	200	added ('OK')	image/jpeg	etag:%223eb8ae57be816b51edc67398cd30d0c1%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-1.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-1.jpg	(from https://demo.hasthemes.com/brook-preview/index-minimal-portfolio.html)
14:40:10	14182/14182	---M--	200	added ('OK')	image/jpeg	etag:%22eb0c62b4f213376b2d678a8d6787d5aa%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-2.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-2.jpg	(from https://demo.hasthemes.com/brook-preview/index-minimal-portfolio.html)
14:40:11	19515/19515	---M--	200	added ('OK')	image/jpeg	etag:%229bad4536062a8d7148500302d735cd78%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-3.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-3.jpg	(from https://demo.hasthemes.com/brook-preview/index-minimal-portfolio.html)
14:40:11	5771/5771	---M--	200	added ('OK')	image/jpeg	etag:%22308c30dda56cd7abaace7ee5fd6b61c2%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-4.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-4.jpg	(from https://demo.hasthemes.com/brook-preview/index-minimal-portfolio.html)
14:40:11	27861/27861	---M--	200	added ('OK')	image/jpeg	etag:%2265ecd2d559ef4f25cf2e2a2e84fc4f3c%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-5.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-5.jpg	(from https://demo.hasthemes.com/brook-preview/index-minimal-portfolio.html)
14:40:12	24628/24628	---M--	200	added ('OK')	image/jpeg	etag:%22ec48563afb66830fb657279e3f0a68b9%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-6.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-6.jpg	(from https://demo.hasthemes.com/brook-preview/index-minimal-portfolio.html)
14:40:12	25045/25045	---M--	200	added ('OK')	image/jpeg	etag:%2242be286018c0a5f1396ead08792e9cfe%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-7.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-7.jpg	(from https://demo.hasthemes.com/brook-preview/index-minimal-portfolio.html)
14:40:13	14909/14909	---M--	200	added ('OK')	image/jpeg	etag:%22b4f2359922a627e94b50b61073b627b2%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-8.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-8.jpg	(from https://demo.hasthemes.com/brook-preview/index-minimal-portfolio.html)
14:40:13	11303/11303	---M--	200	added ('OK')	image/jpeg	etag:%2210b15ed8404259135c52ebd1eb1c5902%22	https://demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-9.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/portfolio/grid/grid-metro2-9.jpg	(from https://demo.hasthemes.com/brook-preview/index-minimal-portfolio.html)
14:40:15	116032/116032	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Aug%202019%2011:55:08%20GMT	https://demo.hasthemes.com/brook-preview/media-player.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/media-player.html	(from https://demo.hasthemes.com/brook-preview/index-vertical-slide-gradient-portfolio.html)
14:40:15	258677/258677	---M--	200	added ('OK')	image/jpeg	etag:%227e57b34f29b2d54d540b042ef33251b0%22	https://demo.hasthemes.com/brook-preview/img/revoulation/home-vertical-slide-portfolio-slide-01-bg.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/revoulation/home-vertical-slide-portfolio-slide-01-bg.jpg	(from https://demo.hasthemes.com/brook-preview/index-vertical-slider-portfolio.html)
14:40:15	114737/114737	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Aug%202019%2011:55:23%20GMT	https://demo.hasthemes.com/brook-preview/scrollreveal.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/scrollreveal.html	(from https://demo.hasthemes.com/brook-preview/index-vertical-slide-gradient-portfolio.html)
14:40:16	118294/118294	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Aug%202019%2011:55:45%20GMT	https://demo.hasthemes.com/brook-preview/lightweight-slider.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/lightweight-slider.html	(from https://demo.hasthemes.com/brook-preview/index-vertical-slide-gradient-portfolio.html)
14:40:17	10354/10354	---M--	200	added ('OK')	image/jpeg	etag:%226704f07b99d618925cbc45a2f62621cc%22	https://demo.hasthemes.com/brook-preview/img/slider/vertical-slide/gradient-1.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/slider/vertical-slide/gradient-1.jpg	(from https://demo.hasthemes.com/brook-preview/index-vertical-slide-gradient-portfolio.html)
14:40:17	14769/14769	---M--	200	added ('OK')	image/jpeg	etag:%22ea17fcd1f0cdea176111a1c2bc74d2f2%22	https://demo.hasthemes.com/brook-preview/img/slider/vertical-slide/gradient-2.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/slider/vertical-slide/gradient-2.jpg	(from https://demo.hasthemes.com/brook-preview/index-vertical-slide-gradient-portfolio.html)
14:40:18	20967/20967	---M--	200	added ('OK')	image/jpeg	etag:%229fcbcd41c284185f24c393779163d675%22	https://demo.hasthemes.com/brook-preview/img/slider/vertical-slide/gradient-3.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/slider/vertical-slide/gradient-3.jpg	(from https://demo.hasthemes.com/brook-preview/index-vertical-slide-gradient-portfolio.html)
14:40:18	13827/13827	---M--	200	added ('OK')	image/png	etag:%2216aaeb10bfa0b10197ccded964c6cda3%22	https://demo.hasthemes.com/brook-preview/img/logo/dark-retina-logo.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/logo/dark-retina-logo.png	(from https://demo.hasthemes.com/brook-preview/index-portfolio-fullscreen-slider-left-vertical-header.html)
14:40:19	103965/103965	---M--	200	added ('OK')	image/jpeg	etag:%22691f1cf5eb213f1abba33d55a95dd8e8%22	https://demo.hasthemes.com/brook-preview/img/gallery/gallery-1/mesonry-lg-1.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/gallery/gallery-1/mesonry-lg-1.jpg	(from https://demo.hasthemes.com/brook-preview/index-masonry-gallery.html)
14:40:20	24729/24729	---M--	200	added ('OK')	image/jpeg	etag:%2288a5dcb0fd67f7218eaeb6fc71410d2d%22	https://demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-1.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-1.jpg	(from https://demo.hasthemes.com/brook-preview/index-masonry-gallery.html)
14:40:21	22316/22316	---M--	200	added ('OK')	image/jpeg	etag:%221987faa8484c3d2363cb3746b8cc12b9%22	https://demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-2.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-2.jpg	(from https://demo.hasthemes.com/brook-preview/index-masonry-gallery.html)
14:40:21	35389/35389	---M--	200	added ('OK')	image/jpeg	etag:%2206b6437432e4a3ef3a47c3aa261910e1%22	https://demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-3.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-3.jpg	(from https://demo.hasthemes.com/brook-preview/index-masonry-gallery.html)
14:40:21	17823/17823	---M--	200	added ('OK')	image/jpeg	etag:%22071cb0cc2a81a6f5b911fa4eeb66020f%22	https://demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-4.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-4.jpg	(from https://demo.hasthemes.com/brook-preview/index-masonry-gallery.html)
14:40:21	21065/21065	---M--	200	added ('OK')	image/jpeg	etag:%22bbda41ae50cd4b92457f6abb90e3ae2a%22	https://demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-5.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-5.jpg	(from https://demo.hasthemes.com/brook-preview/index-masonry-gallery.html)
14:40:22	26522/26522	---M--	200	added ('OK')	image/jpeg	etag:%224b6d54f1450461c2d881c0eecb52ce8d%22	https://demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-6.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-6.jpg	(from https://demo.hasthemes.com/brook-preview/index-masonry-gallery.html)
14:40:23	9794/9794	---M--	200	added ('OK')	image/jpeg	etag:%22463f6c27d4bd87b0c22f0b17f9f3a3cd%22	https://demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-7.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-7.jpg	(from https://demo.hasthemes.com/brook-preview/index-masonry-gallery.html)
14:40:23	9245/9245	---M--	200	added ('OK')	image/jpeg	etag:%22176c53b652558cdc3019a88289eb2062%22	https://demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-8.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/gallery/gallery-2/gallery-8.jpg	(from https://demo.hasthemes.com/brook-preview/index-masonry-gallery.html)
14:40:24	113629/113629	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:24%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-grid-masonry.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-grid-masonry.html	(from https://demo.hasthemes.com/brook-preview/index-digital-broadsheets.html)
14:40:25	1708/1708	---M--	200	added ('OK')	image/png	etag:%22756684ede2f573480569cbdb29f60f50%22	https://demo.hasthemes.com/brook-preview/img/logo/simple-light-logo.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/logo/simple-light-logo.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:25	297/297	---M--	200	added ('OK')	image/png	etag:%226e6b889f87eae33605ecd897cd3c4daf%22	https://demo.hasthemes.com/brook-preview/img/revoulation/dark-mouse-icon.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/revoulation/dark-mouse-icon.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:26	2412/2412	---M--	200	added ('OK')	image/png	etag:%2274880229e59011e28657c83d19e185d0%22	https://demo.hasthemes.com/brook-preview/img/revoulation/wavy-icon.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/revoulation/wavy-icon.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:27	34717/34717	---M--	200	added ('OK')	image/png	etag:%22d62238fdc30fc8f11eef443fd58ef04d%22	https://demo.hasthemes.com/brook-preview/img/revoulation/slider-home-onepage-slide-01-image-02.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/revoulation/slider-home-onepage-slide-01-image-02.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:27	870/870	---M--	200	added ('OK')	image/png	etag:%22d6e88e0011464d872176c0e7ef54ed3c%22	https://demo.hasthemes.com/brook-preview/img/service/icon-box/wavy-icon.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/service/icon-box/wavy-icon.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:27	100567/100567	---M--	200	added ('OK')	image/png	etag:%22ea8e5bce3cc6902a9adb51667d3a0380%22	https://demo.hasthemes.com/brook-preview/img/revoulation/slider-home-onepage-slide-01-image-01.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/revoulation/slider-home-onepage-slide-01-image-01.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:28	6284/6284	---M--	200	added ('OK')	image/png	etag:%22d18ebe39734f97f206b521e193c8a1fe%22	https://demo.hasthemes.com/brook-preview/img/service/icon-box/home-onepage-box-image-01.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/service/icon-box/home-onepage-box-image-01.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:29	27226/27226	---M--	200	added ('OK')	image/gif	etag:%2242fa45fc71aaf0cced9a7a22a9f65652%22	https://demo.hasthemes.com/brook-preview/img/service/icon-box/home-onepage-box-image-02.gif	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/service/icon-box/home-onepage-box-image-02.gif	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:30	67239/67239	---M--	200	added ('OK')	image/gif	etag:%221797586da5f99e2e14ea4aaec5c2af77%22	https://demo.hasthemes.com/brook-preview/img/service/icon-box/home-onepage-box-image-03.gif	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/service/icon-box/home-onepage-box-image-03.gif	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:31	15021/15021	---M--	200	added ('OK')	image/png	etag:%22fc26e371653553b63d3c572f23b789b9%22	https://demo.hasthemes.com/brook-preview/img/team/team-4/team-member-alt-01.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/team/team-4/team-member-alt-01.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:31	16168/16168	---M--	200	added ('OK')	image/png	etag:%22a360d4301a5be4ff33fd7aea92e637c8%22	https://demo.hasthemes.com/brook-preview/img/team/team-4/team-member-alt-02.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/team/team-4/team-member-alt-02.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:31	16011/16011	---M--	200	added ('OK')	image/png	etag:%225cc7d010453803e5221532c12a3627a5%22	https://demo.hasthemes.com/brook-preview/img/team/team-4/team-member-alt-03.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/team/team-4/team-member-alt-03.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:32	14687/14687	---M--	200	added ('OK')	image/png	etag:%22737bc40854c141c04606f4ab6e248830%22	https://demo.hasthemes.com/brook-preview/img/team/team-4/team-member-alt-04.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/team/team-4/team-member-alt-04.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:33	12771/12771	---M--	200	added ('OK')	image/png	etag:%223d74937d4d3bf387b9cce4fc77c70ffd%22	https://demo.hasthemes.com/brook-preview/img/team/team-4/team-member-alt-05.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/team/team-4/team-member-alt-05.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:33	13071/13071	---M--	200	added ('OK')	image/png	etag:%22fd02f585a37b9954fb7788b0f3944cf4%22	https://demo.hasthemes.com/brook-preview/img/team/team-4/team-member-alt-06.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/team/team-4/team-member-alt-06.png	(from https://demo.hasthemes.com/brook-preview/index-onepage.html)
14:40:34	23571/23571	---M--	200	added ('OK')	image/jpeg	etag:%228540472c0b95366c084736fcb329921b%22	https://demo.hasthemes.com/brook-preview/img/revoulation/slider-home-landing-slide-01-bg.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/revoulation/slider-home-landing-slide-01-bg.jpg	(from https://demo.hasthemes.com/brook-preview/index-landing.html)
14:40:35	134032/134032	---M--	200	added ('OK')	image/png	etag:%22bbd4b7fd5a27ba1f71036e5d04c3c7fe%22	https://demo.hasthemes.com/brook-preview/img/revoulation/slider-home-landing-slide-01-image-01.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/revoulation/slider-home-landing-slide-01-image-01.png	(from https://demo.hasthemes.com/brook-preview/index-landing.html)
14:40:36	55380/55380	---M--	200	added ('OK')	image/png	etag:%220d9dad6562288afd544f8c8ecac4e13b%22	https://demo.hasthemes.com/brook-preview/img/flexable-image-slide/flexable-2/flexable-1.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/flexable-image-slide/flexable-2/flexable-1.png	(from https://demo.hasthemes.com/brook-preview/index-landing.html)
14:40:37	25351/25351	---M--	200	added ('OK')	image/png	etag:%227fd88b54e7894f5825ed2e0fc648d69f%22	https://demo.hasthemes.com/brook-preview/img/flexable-image-slide/flexable-2/flexable-3.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/flexable-image-slide/flexable-2/flexable-3.png	(from https://demo.hasthemes.com/brook-preview/index-landing.html)
14:40:37	54737/54737	---M--	200	added ('OK')	image/png	etag:%22d9554c9df79ba9d92c8879304a7df22f%22	https://demo.hasthemes.com/brook-preview/img/flexable-image-slide/flexable-2/flexable-2.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/flexable-image-slide/flexable-2/flexable-2.png	(from https://demo.hasthemes.com/brook-preview/index-landing.html)
14:40:37	11152/11152	---M--	200	added ('OK')	image/jpeg	etag:%22e9527961b78bf782b24dd3ee98a2a027%22	https://demo.hasthemes.com/brook-preview/img/box/grid-box/grid-box-1.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/box/grid-box/grid-box-1.jpg	(from https://demo.hasthemes.com/brook-preview/index-landing.html)
14:40:37	15224/15224	---M--	200	added ('OK')	image/jpeg	etag:%22464ca7016e789104b85f898045f866c5%22	https://demo.hasthemes.com/brook-preview/img/box/grid-box/grid-box-2.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/box/grid-box/grid-box-2.jpg	(from https://demo.hasthemes.com/brook-preview/index-landing.html)
14:40:38	45397/45397	---M--	200	added ('OK')	image/png	etag:%2251f7d97bc6e1a0b289310816d52e4166%22	https://demo.hasthemes.com/brook-preview/img/about/home-landing-image-04.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/about/home-landing-image-04.png	(from https://demo.hasthemes.com/brook-preview/index-landing.html)
14:40:39	40984/40984	---M--	200	added ('OK')	image/jpeg	etag:%22ca016f1d7eace585b8527970c4f27411%22	https://demo.hasthemes.com/brook-preview/img/about/home-landing-image-07.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/about/home-landing-image-07.jpg	(from https://demo.hasthemes.com/brook-preview/index-landing.html)
14:40:39	5911/5911	---M--	200	added ('OK')	image/jpeg	etag:%22956f90b814992b9253e82674013c6f24%22	https://demo.hasthemes.com/brook-preview/img/blog/grid/grid-4.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/blog/grid/grid-4.jpg	(from https://demo.hasthemes.com/brook-preview/index-landing.html)
14:40:40	9561/9561	---M--	200	added ('OK')	image/jpeg	etag:%222f91eac76d5ba789112c1c5781340d71%22	https://demo.hasthemes.com/brook-preview/img/blog/grid/grid-5.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/blog/grid/grid-5.jpg	(from https://demo.hasthemes.com/brook-preview/index-landing.html)
14:40:40	9459/9459	---M--	200	added ('OK')	image/jpeg	etag:%22312f317fd5eb109917a50ccba903d267%22	https://demo.hasthemes.com/brook-preview/img/blog/grid/grid-6.jpg	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/blog/grid/grid-6.jpg	(from https://demo.hasthemes.com/brook-preview/index-landing.html)
14:40:41	136623/136623	---M--	200	added ('OK')	image/png	etag:%22f8fddfb91a3b13e54c768c8be2848186%22	https://demo.hasthemes.com/brook-preview/img/slider/presentation/home-presentation-image-03.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/slider/presentation/home-presentation-image-03.png	(from https://demo.hasthemes.com/brook-preview/index-presentation.html)
14:40:42	21080/21080	---M--	200	added ('OK')	image/png	etag:%227a6833b41d58a2afd38584db82241803%22	https://demo.hasthemes.com/brook-preview/img/slider/presentation/iphone-02.png	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/img/slider/presentation/iphone-02.png	(from https://demo.hasthemes.com/brook-preview/index-presentation.html)
